@RELATION misuseDoSHulkTestingData

@ATTRIBUTE FlowDuration NUMERIC
@ATTRIBUTE TotalFwdPackets NUMERIC
@ATTRIBUTE TotalBackwardPackets NUMERIC
@ATTRIBUTE TotalLengthofFwdPackets NUMERIC
@ATTRIBUTE TotalLengthofBwdPackets NUMERIC
@ATTRIBUTE FwdPacketLengthMax NUMERIC
@ATTRIBUTE FwdPacketLengthMin NUMERIC
@ATTRIBUTE FwdPacketLengthMean NUMERIC
@ATTRIBUTE FwdPacketLengthStd NUMERIC
@ATTRIBUTE BwdPacketLengthMax NUMERIC
@ATTRIBUTE BwdPacketLengthMin NUMERIC
@ATTRIBUTE BwdPacketLengthMean NUMERIC
@ATTRIBUTE BwdPacketLengthStd NUMERIC
@ATTRIBUTE FlowBytes/s NUMERIC
@ATTRIBUTE FlowPackets/s NUMERIC
@ATTRIBUTE FlowIATMean NUMERIC
@ATTRIBUTE FlowIATStd NUMERIC
@ATTRIBUTE FlowIATMax NUMERIC
@ATTRIBUTE FlowIATMin NUMERIC
@ATTRIBUTE FwdIATTotal NUMERIC
@ATTRIBUTE FwdIATMean NUMERIC
@ATTRIBUTE FwdIATStd NUMERIC
@ATTRIBUTE FwdIATMax NUMERIC
@ATTRIBUTE FwdIATMin NUMERIC
@ATTRIBUTE BwdIATTotal NUMERIC
@ATTRIBUTE BwdIATMean NUMERIC
@ATTRIBUTE BwdIATStd NUMERIC
@ATTRIBUTE BwdIATMax NUMERIC
@ATTRIBUTE BwdIATMin NUMERIC
@ATTRIBUTE FwdPSHFlags NUMERIC
@ATTRIBUTE BwdPSHFlags NUMERIC
@ATTRIBUTE FwdURGFlags NUMERIC
@ATTRIBUTE BwdURGFlags NUMERIC
@ATTRIBUTE FwdHeaderLength NUMERIC
@ATTRIBUTE BwdHeaderLength NUMERIC
@ATTRIBUTE FwdPackets/s NUMERIC
@ATTRIBUTE BwdPackets/s NUMERIC
@ATTRIBUTE MinPacketLength NUMERIC
@ATTRIBUTE MaxPacketLength NUMERIC
@ATTRIBUTE PacketLengthMean NUMERIC
@ATTRIBUTE PacketLengthStd NUMERIC
@ATTRIBUTE PacketLengthVariance NUMERIC
@ATTRIBUTE FINFlagCount NUMERIC
@ATTRIBUTE SYNFlagCount NUMERIC
@ATTRIBUTE RSTFlagCount NUMERIC
@ATTRIBUTE PSHFlagCount NUMERIC
@ATTRIBUTE ACKFlagCount NUMERIC
@ATTRIBUTE URGFlagCount NUMERIC
@ATTRIBUTE CWEFlagCount NUMERIC
@ATTRIBUTE ECEFlagCount NUMERIC
@ATTRIBUTE Down/UpRatio NUMERIC
@ATTRIBUTE AveragePacketSize NUMERIC
@ATTRIBUTE AvgFwdSegmentSize NUMERIC
@ATTRIBUTE AvgBwdSegmentSize NUMERIC
@ATTRIBUTE FwdAvgBytes/Bulk NUMERIC
@ATTRIBUTE FwdAvgPackets/Bulk NUMERIC
@ATTRIBUTE FwdAvgBulkRate NUMERIC
@ATTRIBUTE BwdAvgBytes/Bulk NUMERIC
@ATTRIBUTE BwdAvgPackets/Bulk NUMERIC
@ATTRIBUTE BwdAvgBulkRate NUMERIC
@ATTRIBUTE SubflowFwdPackets NUMERIC
@ATTRIBUTE SubflowFwdBytes NUMERIC
@ATTRIBUTE SubflowBwdPackets NUMERIC
@ATTRIBUTE SubflowBwdBytes NUMERIC
@ATTRIBUTE Init_Win_bytes_forward NUMERIC
@ATTRIBUTE Init_Win_bytes_backward NUMERIC
@ATTRIBUTE act_data_pkt_fwd NUMERIC
@ATTRIBUTE min_seg_size_forward NUMERIC
@ATTRIBUTE ActiveMean NUMERIC
@ATTRIBUTE ActiveStd NUMERIC
@ATTRIBUTE ActiveMax NUMERIC
@ATTRIBUTE ActiveMin NUMERIC
@ATTRIBUTE IdleMean NUMERIC
@ATTRIBUTE IdleStd NUMERIC
@ATTRIBUTE IdleMax NUMERIC
@ATTRIBUTE IdleMin NUMERIC
@ATTRIBUTE Label {BENIGN,DoSHulk}

@DATA

8.333332986111126e-07,4.808547674345917e-06,0.0,9.71540344832053e-06,0.0,0.00024174053182917003,0.0025806451612903226,0.0010099552733850345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.403360497140118e-07,0.0,8.333332500000083e-07,8.487394030788888e-07,7.333333333333333e-07,7.333333333333333e-07,0.0,7.333333333333333e-07,7.333333333333333e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.154399009127851e-06,0.0,0.0075757575766666665,0.0,0.004415011037527594,0.00024174053182917003,0.0026483212077570706,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.003865979381443299,0.0010099552733850345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.808547674345917e-06,9.71540344832053e-06,0.0,0.0,0.003936767578125,0.0,5.034334158964135e-06,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
1.5833334916666825e-06,4.550460051511208e-06,6.851145168914984e-06,7.707548410204793e-05,2.0443875284244242e-07,0.002183219178082192,0.022241604884430877,0.010993930022029547,0.0,0.005098934550989346,0.031220876048462257,0.02251100641075122,0.0,0.0,0.0,5.344547574820096e-07,2.9622212137315767e-07,7.75001705003751e-07,5.17752990102851e-07,4.083333775694492e-07,4.0837750616691707e-07,0.0,4.0833377909770885e-07,4.0837750616691707e-07,4.0000119000354024e-07,4.0008620190625237e-07,0.0,4.0008620190625237e-07,4.0008620190625237e-07,0.0,0.0,0.0,0.0,0.9975983162904762,0.9663705317462644,0.0035273368606702,0.0052910052910053,0.037527593818984545,0.0028681506849315068,0.023371335504885994,0.00198515512912863,3.940840886690074e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.01947611292073833,0.010993930022029547,0.02251100641075122,0.0,0.0,0.0,0.0,0.0,0.0,4.550460051511208e-06,7.707548410204793e-05,6.851145168914984e-06,2.0443875284244242e-07,0.0,0.0,4.682590596421564e-06,0.9999988794241156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
0.0498286757448158,8.821453775582216e-05,2.244517765358113e-05,9.302325581395349e-07,0.0,0.0002568493150684931,0.0,0.0009265484375742141,0.0007754675689388021,0.0,0.0,0.0,0.0,0.0,0.0,0.01660956083150732,0.04047254615566038,0.04963449917275835,5.416666125000054e-07,0.04982863333333333,0.024914316666666665,0.05141116906862745,0.04963448333333333,0.00019415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.690652826978777e-05,2.2445051707787872e-05,1.6723985333333333e-07,8.36199265e-08,0.0,0.0002568493150684931,0.000992620649229698,0.0009554205160302146,9.152542372881357e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0008431703204047217,0.0009265484375742141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.821453775582216e-05,9.323764457468017e-07,2.244517765358113e-05,0.0,0.1250152587890625,0.4455718994140625,0.0002190580503833516,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
0.8195528484962737,6.864696825568054e-05,5.507558205710971e-05,0.0007515873197415846,5.665071770334928e-06,0.017082997582594683,0.0,0.013216232980405956,0.02290340400511864,0.09062980030721966,0.0,0.054179131516227684,0.08460386767561806,0.0,0.0,0.02826045062282958,0.055831331650943394,0.08333334097222216,5.249999387500072e-07,0.7541666666666667,0.053873991074999995,0.059152447048984466,0.08333333333333333,5.183332987777801e-06,0.8191666666666667,0.058525708925,0.05546163910735827,0.08333333333333333,1.3333333333333334e-06,0.0,0.0,0.0,0.0,7.528465407400692e-05,7.71058148799536e-05,5.0840732999999996e-08,7.62610995e-08,0.0,0.07131345688960515,0.06327789756032078,0.09425258116979614,0.0089044455,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.057069933652373665,0.013216232980405956,0.054179131516227684,0.0,0.0,0.0,0.0,0.0,0.0,6.864696825568054e-05,0.0007515873197415846,5.507558205710971e-05,5.6646524866710466e-06,0.1250152587890625,0.0149688720703125,7.102128609403218e-05,0.3442622950819672,0.0005637944444,0.001342587064824798,0.0030669619047619047,0.00022905,0.08333333333333333,6.817655451235371e-06,0.08333333333333333,0.08333036666666667,BENIGN
0.001614033414035004,0.0,3.694317400973822e-06,4.5940566271772695e-05,1.7384370015948964e-07,0.0023544520547945204,0.031810294968189705,0.013148278428861042,0.0,0.008295281582952816,0.07465753424657534,0.031188149482447337,0.0,0.0,0.0,0.0016140333198830558,0.0,0.0016140333198830558,0.001614124838587516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.668211811346654e-06,5.9109078415581155e-06,1.721025249e-06,2.5815378735e-06,0.04047093451066961,0.004666095890410959,0.03386647814389023,0.008211833711039385,6.75e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03933189655172414,0.013148278428861042,0.031188149482447337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5940566271772695e-05,3.694317400973822e-06,1.7383245261759133e-07,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
0.0005878500293925015,0.0,3.694317400973822e-06,4.5940566271772695e-05,2.9186602870813397e-07,0.0023544520547945204,0.031810294968189705,0.013148278428861042,0.0,0.013926940639269407,0.12534246575342467,0.05236175555309966,0.0,0.0,0.0,0.0005878499951012501,0.0,0.0005878499951012501,0.0005879416078725058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.668211811346654e-06,5.9109078415581155e-06,4.725384293333333e-06,7.08807644e-06,0.04047093451066961,0.007833904109589042,0.045309945646111884,0.019465087313690572,0.0003792592592361111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05262212643678161,0.013148278428861042,0.05236175555309966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5940566271772695e-05,3.694317400973822e-06,2.9184714522035973e-07,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
0.0011872083926937529,2.9887324785558443e-05,2.5860221806816756e-05,0.001277147742355281,5.3604465709728865e-06,0.03638698630136986,0.0,0.052217448610646436,0.061711178772535825,0.1101978691019787,0.0,0.1373831853226069,0.18074170400367498,0.0,0.0,9.133140948890493e-05,0.00014898898136792452,0.0002567416645271528,1.3333332000000134e-07,0.0009771583333333333,0.00016285972225,0.00024618499266826924,0.00045808333333333335,2.0083333333333333e-06,0.00098785,0.00016464166666666668,0.0002812749773109244,0.00046674166666666665,3.3333333333333334e-08,0.0,0.0,0.0,0.0,5.559453563226324e-05,4.285408185129634e-05,1.637840671e-05,2.4567610065e-05,0.0,0.061986301369863016,0.15123934075216733,0.1287741071686256,0.01659894840972222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.12546182266522987,0.052217448610646436,0.1373831853226069,0.0,0.0,0.0,0.0,0.0,0.0,2.9887324785558443e-05,0.001277147742355281,2.5860221806816756e-05,5.360099754566279e-06,0.4455718994140625,0.001007080078125,1.5585144240509945e-05,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
3.3333336666667e-08,4.550460051511208e-06,0.0,2.795875403701739e-05,0.0,0.001583904109589041,0.0,0.003987994223677385,0.0036716855401608397,0.0,0.0,0.0,0.0,0.0,0.0,3.34034223426256e-08,0.0,3.3333406666828e-08,1.419645295443301e-07,2.5000002708333628e-08,2.5002704459199004e-08,0.0,2.500002729169646e-08,2.5002704459199004e-08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9975983162904762,0.966370163101633,0.22222222222222232,0.0,0.0,0.001583904109589041,0.010043431053216612,0.004838992365029457,2.3415847108846867e-05,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01004343105320304,0.003987994223677385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.550460051511208e-06,2.795875403701739e-05,0.0,0.0,0.0153656005859375,0.0,0.0,0.9999988794241156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
0.0002420583716592422,0.0,3.6222434727172624e-06,2.100135273419082e-05,1.8819776714513558e-07,0.002054794520547945,0.024697336561743343,0.01091609589041096,0.0,0.00898021308980213,0.04074585635359116,0.03158680736644886,0.0,0.0,0.0,0.00024205832526472248,0.0,0.00024205832526472248,0.00024213330710222506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998688379800235,0.9948840817967257,1.1477234903333332e-05,1.7215852355e-05,0.03622159090909091,0.004754230459307011,0.021974885844690706,0.010147937783673315,0.00010319540227586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.028253424659953202,0.01091609589041096,0.03158680736644886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.100135273419082e-05,3.6222434727172624e-06,1.881860521882153e-07,0.0,0.0,0.0,0.9999997802078261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
